ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response
4681,40,self-employed,married,secondary,no,311,yes,no,20,may,12.05,2,-1,0,unknown,no
4682,39,technician,single,secondary,no,1022,yes,no,20,may,23.5,2,-1,0,unknown,yes
4683,30,services,single,secondary,no,862,yes,yes,20,may,9.17,2,-1,0,unknown,no
4684,38,services,married,secondary,no,173,yes,no,20,may,2.17,2,-1,0,unknown,no
4685,32,services,married,secondary,no,204,yes,yes,20,may,5.12,3,-1,0,unknown,no
4686,37,blue-collar,married,secondary,no,32,yes,no,20,may,2.43,2,-1,0,unknown,no
4687,31,management,married,tertiary,no,4761,yes,no,20,may,3.98,2,-1,0,unknown,no
4688,44,blue-collar,married,secondary,no,1081,yes,no,20,may,5.07,2,-1,0,unknown,no
4689,45,blue-collar,married,primary,no,4170,yes,yes,20,may,1.9,3,-1,0,unknown,no
4690,36,blue-collar,single,secondary,no,3111,yes,no,20,may,7.42,2,-1,0,unknown,no
4692,27,blue-collar,single,secondary,no,317,yes,no,20,may,0.27,10,-1,0,unknown,no
4693,48,blue-collar,married,secondary,no,5058,no,no,20,may,2.82,4,-1,0,unknown,no
4694,41,blue-collar,married,secondary,no,2852,yes,no,20,may,2.08,3,-1,0,unknown,no
4695,36,blue-collar,single,secondary,no,2390,yes,no,20,may,7.43,12,-1,0,unknown,no
4696,32,management,single,tertiary,no,1131,yes,no,20,may,4.45,2,-1,0,unknown,no
4697,31,admin.,divorced,secondary,no,1352,yes,no,20,may,0.1,2,-1,0,unknown,no
4698,43,retired,married,secondary,no,520,yes,no,20,may,0.25,13,-1,0,unknown,no
4699,33,management,married,tertiary,no,876,no,no,20,may,21.45,2,-1,0,unknown,no
4700,31,blue-collar,married,primary,no,855,yes,yes,20,may,2.87,4,-1,0,unknown,no
4701,35,management,single,secondary,yes,-202,yes,no,20,may,4.47,3,-1,0,unknown,no
4702,27,admin.,single,secondary,no,-215,yes,no,20,may,1.48,3,-1,0,unknown,no
4703,32,services,divorced,tertiary,no,376,yes,no,20,may,1.7,2,-1,0,unknown,no
4704,58,blue-collar,married,primary,no,23,yes,no,20,may,1.52,6,-1,0,unknown,no
4706,36,blue-collar,married,secondary,no,362,yes,no,20,may,4.57,2,-1,0,unknown,no
4707,39,technician,married,tertiary,no,602,yes,no,20,may,3.18,7,-1,0,unknown,no
4708,37,blue-collar,married,secondary,no,426,yes,no,20,may,5,3,-1,0,unknown,no
4709,30,blue-collar,married,secondary,no,5143,yes,yes,20,may,3.93,2,-1,0,unknown,no
4710,32,blue-collar,married,primary,no,80,yes,no,20,may,10.23,2,-1,0,unknown,no
4711,52,services,married,secondary,no,0,yes,no,20,may,6.05,5,-1,0,unknown,no
4712,32,blue-collar,married,primary,no,7406,yes,no,20,may,6.97,2,-1,0,unknown,no
4713,33,unemployed,divorced,secondary,no,1005,yes,no,20,may,3.82,2,-1,0,unknown,no
4714,39,blue-collar,divorced,secondary,no,226,yes,no,20,may,3.68,2,-1,0,unknown,no
4715,39,management,single,secondary,no,247,yes,no,20,may,2.17,2,-1,0,unknown,no
4716,34,management,single,tertiary,no,1040,yes,no,20,may,1.6,2,-1,0,unknown,no
4717,29,services,married,secondary,no,68,no,no,20,may,1.98,3,-1,0,unknown,no
4718,36,services,married,secondary,no,183,yes,no,20,may,1.72,3,-1,0,unknown,no
4720,49,technician,single,secondary,no,0,yes,no,20,may,8.07,2,-1,0,unknown,no
4721,31,blue-collar,single,primary,no,1097,yes,no,20,may,8.08,3,-1,0,unknown,no
4722,39,services,married,secondary,no,5731,yes,no,20,may,2.92,2,-1,0,unknown,no
4723,32,technician,married,secondary,no,3067,yes,no,20,may,2.3,2,-1,0,unknown,no
4724,35,blue-collar,single,secondary,no,275,yes,no,20,may,4.05,2,-1,0,unknown,no
4725,38,blue-collar,married,secondary,no,526,yes,no,20,may,15.32,2,-1,0,unknown,no
4726,34,blue-collar,married,secondary,no,1831,yes,no,20,may,3.38,2,-1,0,unknown,no
4727,35,blue-collar,married,secondary,no,514,yes,no,20,may,4.12,2,-1,0,unknown,no
4728,34,admin.,married,secondary,no,50,yes,no,20,may,1.48,2,-1,0,unknown,no
4729,34,technician,married,tertiary,no,0,yes,no,20,may,3.08,12,-1,0,unknown,no
4730,27,technician,single,secondary,no,8,yes,no,20,may,12.95,3,-1,0,unknown,no
4731,30,services,single,secondary,no,432,yes,no,20,may,5.67,3,-1,0,unknown,no
4732,32,blue-collar,married,secondary,no,2561,yes,no,20,may,2.25,2,-1,0,unknown,no
4733,30,technician,single,secondary,no,659,yes,no,20,may,4.02,3,-1,0,unknown,no
4734,38,blue-collar,married,primary,no,0,yes,yes,20,may,2.75,2,-1,0,unknown,no
4735,31,blue-collar,married,secondary,no,897,yes,no,20,may,0.43,2,-1,0,unknown,no
4736,23,student,single,secondary,no,-116,yes,no,20,may,1.82,6,-1,0,unknown,no
4737,30,unemployed,married,secondary,no,142,yes,no,20,may,5.83,4,-1,0,unknown,no
4738,56,services,married,secondary,no,530,yes,no,20,may,0.85,7,-1,0,unknown,no
4739,32,blue-collar,married,secondary,no,3514,yes,no,20,may,3.77,2,-1,0,unknown,no
4740,35,admin.,married,secondary,no,190,yes,no,20,may,0.78,3,-1,0,unknown,no
4741,40,blue-collar,married,primary,no,236,yes,no,20,may,2.78,2,-1,0,unknown,no
4742,57,management,married,tertiary,no,-871,no,no,20,may,3.57,10,-1,0,unknown,no
4743,58,entrepreneur,married,secondary,no,2429,no,yes,20,may,7.43,7,-1,0,unknown,no
4744,32,technician,married,tertiary,no,514,yes,no,20,may,6.9,2,-1,0,unknown,no
4745,38,unemployed,married,secondary,no,565,yes,no,20,may,2.55,2,-1,0,unknown,no
4746,50,blue-collar,married,primary,no,2610,yes,yes,20,may,3.02,6,-1,0,unknown,no
4747,30,blue-collar,single,secondary,no,178,yes,no,20,may,12.45,5,-1,0,unknown,no
4749,30,technician,divorced,secondary,no,4,yes,no,20,may,4.5,1,-1,0,unknown,no
4751,55,blue-collar,married,primary,no,2144,yes,no,20,may,2.15,8,-1,0,unknown,no
4752,31,services,single,tertiary,no,1025,no,no,20,may,1.2,3,-1,0,unknown,no
4753,41,blue-collar,married,primary,no,1250,yes,no,20,may,23.2,2,-1,0,unknown,yes
4755,49,management,married,secondary,no,543,yes,no,20,may,3.55,3,-1,0,unknown,no
4756,26,blue-collar,single,secondary,no,972,yes,no,20,may,2.95,10,-1,0,unknown,no
4757,60,blue-collar,married,primary,no,674,yes,no,20,may,4.55,4,-1,0,unknown,no
4758,57,blue-collar,married,secondary,no,258,yes,no,20,may,8,4,-1,0,unknown,no
4760,39,blue-collar,married,primary,no,-197,yes,no,20,may,3.4,2,-1,0,unknown,no
4762,57,services,divorced,secondary,no,739,yes,no,20,may,5.87,5,-1,0,unknown,no
4763,35,blue-collar,married,secondary,no,274,yes,no,20,may,3.17,1,-1,0,unknown,no
4764,30,blue-collar,married,secondary,no,1445,yes,no,20,may,2.33,1,-1,0,unknown,no
4765,31,blue-collar,married,secondary,no,3311,yes,no,20,may,11.98,1,-1,0,unknown,yes
4766,32,blue-collar,married,secondary,no,157,yes,no,20,may,5.25,1,-1,0,unknown,no
4768,32,management,single,tertiary,no,-345,yes,no,21,may,1.23,1,-1,0,unknown,no
4769,36,technician,married,secondary,no,8119,no,no,21,may,0.4,1,-1,0,unknown,no
4770,34,blue-collar,married,secondary,no,120,yes,no,21,may,6.15,1,-1,0,unknown,no
4771,39,blue-collar,married,primary,no,5,yes,no,21,may,2.78,1,-1,0,unknown,no
4772,42,management,married,tertiary,no,2309,yes,no,21,may,1.07,3,-1,0,unknown,no
4773,33,admin.,single,secondary,no,892,yes,no,21,may,2.52,1,-1,0,unknown,no
4774,32,technician,married,secondary,no,641,yes,no,21,may,5.6,1,-1,0,unknown,no
4775,35,blue-collar,married,primary,no,2730,yes,no,21,may,1.08,1,-1,0,unknown,no
4776,38,blue-collar,married,secondary,no,1663,yes,no,21,may,1.55,1,-1,0,unknown,no
4777,39,blue-collar,married,primary,no,1966,yes,no,21,may,3.02,1,-1,0,unknown,no
4778,54,retired,divorced,tertiary,no,6102,yes,yes,21,may,1.43,6,-1,0,unknown,no
4779,38,technician,married,tertiary,no,1092,yes,no,21,may,5.28,1,-1,0,unknown,no
4780,33,services,married,tertiary,no,1349,yes,no,21,may,2,1,-1,0,unknown,no
4781,34,management,single,tertiary,no,2015,no,no,21,may,6.47,1,-1,0,unknown,no
4782,32,admin.,single,secondary,no,2146,yes,no,21,may,7.03,2,-1,0,unknown,no
4783,32,management,married,tertiary,no,2976,yes,no,21,may,2.9,1,-1,0,unknown,no
4784,37,admin.,divorced,secondary,no,3834,yes,no,21,may,1.2,1,-1,0,unknown,no
4785,36,services,married,secondary,no,393,yes,yes,21,may,2.1,1,-1,0,unknown,no
4786,32,blue-collar,married,primary,no,-457,yes,yes,21,may,4.8,1,-1,0,unknown,no
4787,34,blue-collar,divorced,secondary,no,0,no,yes,21,may,5.65,1,-1,0,unknown,no
4788,34,management,married,tertiary,no,363,no,no,21,may,2.85,5,-1,0,unknown,no
4789,39,management,single,tertiary,no,4025,yes,yes,21,may,2.7,1,-1,0,unknown,no
4790,42,blue-collar,married,primary,no,714,yes,no,21,may,0.3,28,-1,0,unknown,no
4791,33,unemployed,married,secondary,no,438,yes,yes,21,may,2.15,1,-1,0,unknown,no
4792,40,management,single,primary,no,858,yes,no,21,may,2.88,1,-1,0,unknown,no
4793,35,blue-collar,married,secondary,no,592,yes,no,21,may,1.23,1,-1,0,unknown,no
4794,38,services,married,secondary,no,-224,yes,yes,21,may,3.7,1,-1,0,unknown,no
4795,39,management,married,tertiary,no,151,yes,no,21,may,11.53,1,-1,0,unknown,no
4796,31,services,married,secondary,no,289,yes,no,21,may,4.37,2,-1,0,unknown,no
4797,38,technician,married,secondary,no,821,yes,yes,21,may,1.3,1,-1,0,unknown,no
4798,58,technician,married,secondary,no,8153,yes,no,21,may,2.23,5,-1,0,unknown,no
4799,33,services,married,secondary,no,57,yes,yes,21,may,5.38,1,-1,0,unknown,no
4800,34,blue-collar,single,secondary,no,558,yes,no,21,may,0.72,1,-1,0,unknown,no
4801,34,services,single,secondary,no,1701,yes,no,21,may,4.08,1,-1,0,unknown,no
4802,37,admin.,single,tertiary,no,-898,yes,no,21,may,8.03,1,-1,0,unknown,no
4803,38,admin.,married,secondary,no,1073,yes,no,21,may,3.45,2,-1,0,unknown,no
4804,34,management,divorced,tertiary,no,5754,yes,no,21,may,0.93,1,-1,0,unknown,no
4805,34,blue-collar,married,primary,no,-167,yes,no,21,may,3.35,1,-1,0,unknown,no
4806,39,blue-collar,married,primary,no,4146,yes,yes,21,may,5.88,1,-1,0,unknown,no
4807,35,entrepreneur,single,tertiary,no,-15,yes,no,21,may,9.23,3,-1,0,unknown,no
4808,36,admin.,single,tertiary,no,3954,yes,no,21,may,7.2,1,-1,0,unknown,no
4809,31,management,married,secondary,no,8629,yes,no,21,may,0.45,2,-1,0,unknown,no
4810,30,technician,married,secondary,no,1168,yes,yes,21,may,6.02,1,-1,0,unknown,no
4811,35,admin.,married,secondary,no,498,yes,no,21,may,4.13,1,-1,0,unknown,no
4812,35,technician,divorced,secondary,no,0,no,no,21,may,2.7,1,-1,0,unknown,no
4813,31,blue-collar,single,primary,no,216,yes,no,21,may,9.42,1,-1,0,unknown,yes
4814,38,management,single,tertiary,no,1746,yes,no,21,may,2.32,1,-1,0,unknown,no
4815,36,technician,single,secondary,no,1053,yes,no,21,may,2.45,1,-1,0,unknown,no
4816,36,student,single,tertiary,no,687,yes,no,21,may,4.78,3,-1,0,unknown,no
4817,33,blue-collar,single,secondary,no,2764,yes,no,21,may,1.97,1,-1,0,unknown,no
4818,34,blue-collar,married,secondary,no,1207,yes,no,21,may,15.08,1,-1,0,unknown,yes
4819,32,management,married,tertiary,no,0,yes,no,21,may,1.52,1,-1,0,unknown,no
4821,33,management,married,tertiary,no,3090,yes,no,21,may,2.7,1,-1,0,unknown,no
4822,38,technician,divorced,tertiary,yes,-530,yes,no,21,may,3.93,1,-1,0,unknown,no
4823,41,management,married,tertiary,no,666,yes,no,21,may,4.22,3,-1,0,unknown,no
4824,38,technician,married,secondary,no,0,yes,no,21,may,1.22,1,-1,0,unknown,no
4825,35,blue-collar,single,secondary,no,470,yes,no,21,may,2.05,1,-1,0,unknown,no
4826,39,technician,married,secondary,no,597,yes,no,21,may,4.97,2,-1,0,unknown,no
4827,40,blue-collar,married,primary,no,1136,yes,no,21,may,1.43,1,-1,0,unknown,no
4828,38,blue-collar,married,secondary,no,620,yes,yes,21,may,7,1,-1,0,unknown,no
4829,33,blue-collar,single,secondary,no,17,yes,no,21,may,4.8,1,-1,0,unknown,no
4830,34,services,married,secondary,no,12,no,no,21,may,2.73,1,-1,0,unknown,no
4831,28,entrepreneur,single,tertiary,no,135,yes,no,21,may,3.25,1,-1,0,unknown,no
4832,36,services,married,secondary,no,5024,no,no,21,may,2.32,1,-1,0,unknown,no
4833,34,technician,single,secondary,no,1161,yes,no,21,may,3.2,1,-1,0,unknown,no
4834,39,technician,married,secondary,no,3528,yes,no,21,may,3.77,1,-1,0,unknown,no
4835,32,technician,married,secondary,no,791,yes,no,21,may,13.05,2,-1,0,unknown,yes
4837,39,blue-collar,married,secondary,no,804,yes,no,21,may,2.77,1,-1,0,unknown,no
4838,30,technician,single,secondary,no,908,yes,no,21,may,0.45,1,-1,0,unknown,no
4839,31,blue-collar,single,secondary,no,6982,yes,no,21,may,5.88,1,-1,0,unknown,no
4840,37,technician,divorced,secondary,no,1176,no,yes,21,may,4.7,2,-1,0,unknown,no
4841,36,admin.,married,secondary,no,0,no,no,21,may,1.95,1,-1,0,unknown,no
4842,34,blue-collar,married,secondary,no,528,yes,no,21,may,1.42,1,-1,0,unknown,no
4844,31,technician,single,secondary,no,109,yes,no,21,may,6.98,1,-1,0,unknown,no
4845,48,self-employed,married,secondary,no,4746,yes,no,21,may,0.53,11,-1,0,unknown,no
4847,34,services,married,secondary,no,0,yes,no,21,may,14.53,5,-1,0,unknown,no
4848,36,services,married,secondary,no,115,no,no,21,may,1.9,1,-1,0,unknown,no
4849,36,management,single,tertiary,no,808,no,no,21,may,0.87,1,-1,0,unknown,no
4850,35,management,single,tertiary,no,-289,yes,no,21,may,8.17,1,-1,0,unknown,no
4852,33,services,single,secondary,no,189,no,no,21,may,0.45,10,-1,0,unknown,no
4853,26,blue-collar,married,primary,no,0,yes,no,21,may,7.08,1,-1,0,unknown,no
4854,37,entrepreneur,married,tertiary,no,1110,yes,no,21,may,3.15,2,-1,0,unknown,no
4856,33,management,married,secondary,no,56,yes,no,21,may,4.25,1,-1,0,unknown,no
4857,34,blue-collar,married,secondary,no,405,yes,no,21,may,1.72,1,-1,0,unknown,no
4858,36,management,married,secondary,no,873,yes,no,21,may,3.5,1,-1,0,unknown,no
4859,36,technician,single,secondary,no,656,no,no,21,may,4.35,1,-1,0,unknown,no
4860,41,technician,married,secondary,no,2490,yes,no,21,may,1.92,2,-1,0,unknown,no
4861,33,admin.,single,secondary,no,1437,yes,no,21,may,10.68,1,-1,0,unknown,no
4862,35,management,single,tertiary,no,6659,yes,no,21,may,1.38,1,-1,0,unknown,no
4863,30,technician,married,tertiary,no,1126,yes,no,21,may,6.17,1,-1,0,unknown,no
4864,34,blue-collar,single,secondary,no,3773,yes,no,21,may,4.78,1,-1,0,unknown,no
4865,34,self-employed,single,tertiary,no,1129,yes,no,21,may,1.72,2,-1,0,unknown,no
4866,36,management,married,tertiary,no,849,yes,yes,21,may,15.97,2,-1,0,unknown,yes
4867,30,services,married,secondary,no,675,yes,no,21,may,3.87,1,-1,0,unknown,no
4868,36,admin.,single,secondary,no,98,yes,no,21,may,1.13,1,-1,0,unknown,no
4869,31,blue-collar,married,secondary,no,1914,yes,no,21,may,3.2,1,-1,0,unknown,no
4870,34,services,married,secondary,no,1270,yes,no,21,may,8.23,3,-1,0,unknown,no
4871,30,entrepreneur,married,primary,no,-98,yes,no,21,may,2.77,7,-1,0,unknown,no
4872,33,blue-collar,married,primary,no,256,yes,no,21,may,2.52,2,-1,0,unknown,no
4873,31,blue-collar,married,secondary,no,435,yes,no,21,may,3.4,1,-1,0,unknown,no
4874,37,unemployed,married,primary,no,7005,yes,no,21,may,3.62,1,-1,0,unknown,no
4875,38,services,single,primary,no,471,yes,no,21,may,3,1,-1,0,unknown,no
4876,33,blue-collar,married,secondary,no,467,yes,no,21,may,8.23,2,-1,0,unknown,no
4877,32,blue-collar,married,primary,no,323,yes,no,21,may,8.83,2,-1,0,unknown,no
4878,34,management,single,tertiary,no,0,yes,no,21,may,12.65,1,-1,0,unknown,no
4879,31,management,married,tertiary,no,1343,yes,yes,21,may,1.42,1,-1,0,unknown,no
4880,51,blue-collar,divorced,secondary,no,44,no,no,21,may,2.28,2,-1,0,unknown,no
4881,30,blue-collar,married,primary,no,453,yes,no,21,may,7.42,2,-1,0,unknown,no
4882,35,entrepreneur,married,secondary,no,350,yes,no,21,may,5.75,1,-1,0,unknown,no
4883,32,technician,married,secondary,no,2693,yes,no,21,may,0.27,1,-1,0,unknown,no
4884,31,blue-collar,married,secondary,no,1243,yes,no,21,may,0.53,1,-1,0,unknown,no
4885,34,technician,married,secondary,no,883,yes,no,21,may,10.8,1,-1,0,unknown,no
4886,33,blue-collar,single,primary,no,599,yes,no,21,may,0.48,1,-1,0,unknown,no
4887,31,blue-collar,married,secondary,no,3176,yes,no,21,may,3.67,1,-1,0,unknown,no
4888,33,technician,single,secondary,no,49,no,no,21,may,2.52,1,-1,0,unknown,no
4889,36,blue-collar,divorced,primary,no,3202,yes,no,21,may,4.83,2,-1,0,unknown,no
4890,33,technician,single,secondary,no,2660,yes,no,21,may,2.02,1,-1,0,unknown,no
4891,59,retired,married,primary,no,41,yes,yes,21,may,11.95,3,-1,0,unknown,no
4892,35,blue-collar,married,secondary,no,-557,yes,yes,21,may,4.15,1,-1,0,unknown,no
4893,33,management,married,tertiary,no,741,no,no,21,may,3.8,1,-1,0,unknown,no
4894,32,technician,single,secondary,no,930,yes,no,21,may,2.03,1,-1,0,unknown,no
4895,23,blue-collar,single,secondary,no,9,yes,no,21,may,9.07,1,-1,0,unknown,no
4896,33,blue-collar,married,secondary,no,1624,yes,yes,21,may,15.85,2,-1,0,unknown,no
4897,30,blue-collar,single,secondary,yes,239,yes,no,21,may,6.87,1,-1,0,unknown,yes
4898,31,admin.,single,secondary,no,626,yes,no,21,may,3.52,1,-1,0,unknown,no
4899,25,services,single,secondary,no,-268,yes,no,21,may,4.4,1,-1,0,unknown,no
4900,37,technician,single,tertiary,no,178,yes,no,21,may,1.62,1,-1,0,unknown,no
4901,34,admin.,married,secondary,no,1671,no,no,21,may,2.67,1,-1,0,unknown,no
4902,29,blue-collar,divorced,secondary,no,-300,no,no,21,may,3.2,1,-1,0,unknown,no
4903,35,technician,single,tertiary,no,1362,yes,no,21,may,3.83,1,-1,0,unknown,no
4904,31,technician,divorced,tertiary,no,2287,yes,no,21,may,1.62,1,-1,0,unknown,no
4905,33,blue-collar,married,primary,no,141,yes,no,21,may,9.63,2,-1,0,unknown,no
4906,31,technician,married,tertiary,no,4315,yes,no,21,may,5.98,1,-1,0,unknown,no
4908,33,technician,married,secondary,no,1630,yes,no,21,may,1.85,1,-1,0,unknown,no
4909,35,technician,married,secondary,no,569,yes,no,21,may,8.12,5,-1,0,unknown,no
4910,34,management,single,tertiary,no,0,yes,no,21,may,5.18,1,-1,0,unknown,no
4911,30,blue-collar,single,primary,no,546,yes,no,21,may,6.6,1,-1,0,unknown,no
4912,32,technician,single,secondary,no,287,yes,no,21,may,0.98,8,-1,0,unknown,no
4913,37,services,married,secondary,yes,-954,yes,no,21,may,1.85,3,-1,0,unknown,no
4914,35,entrepreneur,married,tertiary,no,280,yes,no,21,may,8.37,1,-1,0,unknown,no
4915,57,retired,married,secondary,no,1408,no,no,21,may,3.37,6,-1,0,unknown,no
4916,37,technician,single,secondary,no,1211,yes,no,21,may,13.25,1,-1,0,unknown,yes
4917,27,blue-collar,married,secondary,no,1600,yes,no,21,may,2.25,1,-1,0,unknown,no
4918,39,blue-collar,married,primary,no,774,yes,no,21,may,0.48,1,-1,0,unknown,no
4919,33,management,married,tertiary,no,188,yes,no,21,may,2.27,1,-1,0,unknown,no
4920,34,services,single,secondary,no,1157,yes,no,21,may,1.72,2,-1,0,unknown,no
4921,40,blue-collar,single,secondary,no,1066,yes,no,21,may,2.85,1,-1,0,unknown,no
4922,31,blue-collar,married,secondary,no,932,yes,no,21,may,3.82,2,-1,0,unknown,no
4923,32,blue-collar,single,primary,no,557,yes,no,21,may,1.87,2,-1,0,unknown,no
4924,31,management,married,tertiary,no,1260,no,yes,21,may,1.55,1,-1,0,unknown,no
4925,35,management,single,tertiary,no,1045,yes,no,21,may,1.02,1,-1,0,unknown,no
4926,38,blue-collar,single,primary,no,350,yes,no,21,may,0.58,1,-1,0,unknown,no
4927,48,technician,divorced,tertiary,no,-136,yes,no,21,may,0.12,12,-1,0,unknown,no
4928,37,services,married,secondary,no,405,yes,no,21,may,0.85,2,-1,0,unknown,no
4929,45,admin.,married,secondary,no,373,yes,no,21,may,0.28,7,-1,0,unknown,no
4930,27,blue-collar,single,secondary,no,0,yes,no,21,may,8.4,1,-1,0,unknown,no
4931,33,admin.,married,secondary,no,2228,yes,no,21,may,12.1,1,-1,0,unknown,no
4932,31,blue-collar,single,secondary,no,58,yes,no,21,may,9.03,1,-1,0,unknown,no
4933,33,blue-collar,married,secondary,no,932,yes,no,21,may,3.77,1,-1,0,unknown,no
4934,36,unemployed,married,secondary,no,-872,yes,yes,21,may,2.55,1,-1,0,unknown,no
4935,37,technician,married,secondary,no,1450,yes,yes,21,may,1.87,1,-1,0,unknown,no
4936,37,blue-collar,single,secondary,no,2032,yes,no,21,may,2.63,2,-1,0,unknown,no
4937,32,technician,single,tertiary,no,0,yes,no,21,may,4.17,2,-1,0,unknown,no
4938,30,services,married,tertiary,no,1380,yes,no,21,may,4.9,2,-1,0,unknown,no
4939,37,technician,married,secondary,no,5729,yes,no,21,may,5.05,3,-1,0,unknown,no
4940,34,technician,single,secondary,no,951,yes,no,21,may,5.72,1,-1,0,unknown,no
4941,54,management,divorced,tertiary,no,487,yes,no,21,may,13.8,4,-1,0,unknown,yes
4942,36,admin.,married,secondary,no,957,yes,no,21,may,3.43,1,-1,0,unknown,no
4943,39,retired,married,tertiary,no,855,yes,no,21,may,13.1,2,-1,0,unknown,no
4944,36,management,married,tertiary,no,502,yes,no,21,may,8.48,1,-1,0,unknown,no
4945,37,blue-collar,married,primary,no,204,yes,no,21,may,2.68,4,-1,0,unknown,no
4946,49,blue-collar,divorced,primary,no,2262,yes,no,21,may,2.08,3,-1,0,unknown,no
